Year,OSHPD ID,Age Groups,Count
2010,331312,40-49,2080
2010,331312,50-59,2821
2010,331312,60-69,2941
2010,331312,70-79,2789
2010,331312,80+,2685
2010,331326,Under 1,54
2010,331326,9-Jan,1
2010,331326,19-Oct,90
2010,331326,20-29,353
2010,331326,30-39,234
2010,331326,40-49,262
2010,331326,50-59,395
2010,331326,60-69,558
2010,331326,70-79,679
2010,331326,80+,1015
2010,332172,20-29,1
2010,332172,30-39,13
2010,332172,40-49,23
2010,332172,50-59,39
2010,332172,60-69,100
2010,332172,70-79,109
2010,332172,80+,77
2010,334018,9-Jan,1
2010,334018,19-Oct,48
2010,334018,20-29,93
2010,334018,30-39,157
2010,334018,40-49,320
2010,334018,50-59,457
2010,334018,60-69,710
2010,334018,70-79,1020
2010,334018,80+,1519
2010,334025,Under 1,3482
2010,334025,9-Jan,269
2010,334025,19-Oct,462
2010,334025,20-29,2245
2010,334025,30-39,2115
2010,334025,40-49,1383
2010,334025,50-59,1883
2010,334025,60-69,2387
2010,334025,70-79,2141
2010,334025,80+,1686
2010,334025,Unknown,2
2010,334048,Under 1,1566
2010,334048,9-Jan,57
2010,334048,19-Oct,404
2010,334048,20-29,1262
2010,334048,30-39,867
2010,334048,40-49,684
2010,334048,50-59,693
2010,334048,60-69,600
2010,334048,70-79,606
2010,334048,80+,534
2010,334068,Under 1,3825
2010,334068,9-Jan,33
2010,334068,19-Oct,617
2010,334068,20-29,2941
2010,334068,30-39,2476
2010,334068,40-49,2401
2010,334068,50-59,2376
2010,334068,60-69,2472
2010,334068,70-79,2696
2010,334068,80+,3107
2010,334457,Under 1,1
2010,334457,19-Oct,42
2010,334457,20-29,221
2010,334457,30-39,169
2010,334457,40-49,189
2010,334457,50-59,140
2010,334457,60-69,22
2010,334457,80+,1
2010,334487,Under 1,3154
2010,334487,9-Jan,719
2010,334487,19-Oct,1794
2010,334487,20-29,4111
2010,334487,30-39,3176
2010,334487,40-49,3487
2010,334487,50-59,3809
2010,334487,60-69,1885
2010,334487,70-79,836
2010,334487,80+,619
2010,340913,Under 1,5349
2010,340913,9-Jan,816
2010,340913,19-Oct,1156
2010,340913,20-29,3314
2010,340913,30-39,3748
2010,340913,40-49,2613
2010,340913,50-59,4040
2010,340913,60-69,5183
2010,340913,70-79,5459
2010,340913,80+,5550
2010,340913,Unknown,4
2010,340947,Under 1,3185
2010,340947,19-Oct,525
2010,340947,20-29,2419
2010,340947,30-39,1760
2010,340947,40-49,1846
2010,340947,50-59,3162
2010,340947,60-69,3293
2010,340947,70-79,2841
2010,340947,80+,2881
2010,340947,Unknown,1
2010,340950,Under 1,3070
2010,340950,9-Jan,349
2010,340950,19-Oct,679
2010,340950,20-29,2641
2010,340950,30-39,1986
2010,340950,40-49,2209
2010,340950,50-59,2833
2010,340950,60-69,2806
2010,340950,70-79,2685
2010,340950,80+,3678
2010,340951,Under 1,1387
2010,340951,9-Jan,158
2010,340951,19-Oct,195
2010,340951,20-29,1096
2010,340951,30-39,884
2010,340951,40-49,947
2010,340951,50-59,1352
2010,340951,60-69,1480
2010,340951,70-79,1366
2010,340951,80+,1597
2010,340951,Unknown,1
2010,341006,Under 1,2923
2010,341006,9-Jan,1705
2010,341006,19-Oct,1785
2010,341006,20-29,3299
2010,341006,30-39,3017
2010,341006,40-49,3534
2010,341006,50-59,4980
2010,341006,60-69,4023
2010,341006,70-79,2570
2010,341006,80+,1781
2010,341006,Unknown,2
2010,341051,19-Oct,120
2010,341051,20-29,646
2010,341051,30-39,907
2010,341051,40-49,1634
2010,341051,50-59,2521
2010,341051,60-69,2334
2010,341051,70-79,1902
2010,341051,80+,2273
2010,341052,Under 1,6287
2010,341052,9-Jan,1998
2010,341052,19-Oct,1708
2010,341052,20-29,3331
2010,341052,30-39,2468
2010,341052,40-49,1162
2010,341052,50-59,1194
2010,341052,60-69,1291
2010,341052,70-79,1143
2010,341052,80+,1122
2010,342344,Under 1,2669
2010,342344,9-Jan,177
2010,342344,19-Oct,527
2010,342344,20-29,1746
2010,342344,30-39,1769
2010,342344,40-49,1154
2010,342344,50-59,1584
2010,342344,60-69,1843
2010,342344,70-79,1856
2010,342344,80+,1777
2010,342344,Unknown,5
2010,342392,19-Oct,1089
2010,342392,20-29,732
2010,342392,30-39,567
2010,342392,40-49,688
2010,342392,50-59,510
2010,342392,60-69,155
2010,342392,70-79,30
2010,342392,80+,11
2010,344011,19-Oct,54
2010,344011,20-29,598
2010,344011,30-39,396
2010,344011,40-49,393
2010,344011,50-59,288
2010,344011,60-69,53
2010,344011,70-79,6
2010,344011,80+,2
2010,344017,9-Jan,127
2010,344017,19-Oct,739
2010,344017,20-29,320
2010,344017,30-39,247
2010,344017,40-49,375
2010,344017,50-59,273
2010,344017,60-69,83
2010,344017,70-79,26
2010,344017,80+,8
2010,344021,19-Oct,758
2010,344021,20-29,381
2010,344021,30-39,383
2010,344021,40-49,432
2010,344021,50-59,352
2010,344021,60-69,237
2010,344021,70-79,89
2010,344021,80+,37
2010,344029,Under 1,812
2010,344029,9-Jan,8
2010,344029,19-Oct,99
2010,344029,20-29,552
2010,344029,30-39,692
2010,344029,40-49,537
2010,344029,50-59,586
2010,344029,60-69,608
2010,344029,70-79,648
2010,344029,80+,962
2010,344035,20-29,4
2010,344035,30-39,8
2010,344035,40-49,30
2010,344035,50-59,68
2010,344035,60-69,75
2010,344035,70-79,84
2010,344035,80+,56
2010,344114,Under 1,57
2010,344114,9-Jan,593
2010,344114,19-Oct,563
2010,344114,20-29,36
2010,344170,Under 1,3
2010,344170,19-Oct,17
2010,344170,20-29,112
2010,344170,30-39,83
2010,344170,40-49,102
2010,344170,50-59,56
2010,344170,60-69,13
2010,350784,Under 1,457
2010,350784,9-Jan,74
2010,350784,19-Oct,121
2010,350784,20-29,418
2010,350784,30-39,303
2010,350784,40-49,275
2010,350784,50-59,319
2010,350784,60-69,259
2010,350784,70-79,348
2010,350784,80+,585
2010,361105,Under 1,271
2010,361105,9-Jan,2
2010,361105,19-Oct,81
2010,361105,20-29,264
2010,361105,30-39,171
2010,361105,40-49,250
2010,361105,50-59,446
2010,361105,60-69,335
2010,361105,70-79,331
2010,361105,80+,387
2010,361110,Under 1,1
2010,361110,19-Oct,11
2010,361110,20-29,26
2010,361110,30-39,22
2010,361110,40-49,45
2010,361110,50-59,65
2010,361110,60-69,75
2010,361110,70-79,89
2010,361110,80+,79
2010,361144,Under 1,1
2010,361144,9-Jan,4
2010,361144,19-Oct,284
2010,361144,20-29,492
2010,361144,30-39,689
2010,361144,40-49,979
2010,361144,50-59,923
2010,361144,60-69,931
2010,361144,70-79,969
2010,361144,80+,1232
2010,361166,Under 1,937
2010,361166,9-Jan,126
2010,361166,19-Oct,289
2010,361166,20-29,941
2010,361166,30-39,760
2010,361166,40-49,685
2010,361166,50-59,682
2010,361166,60-69,548
2010,361166,70-79,493
2010,361166,80+,591
2010,361223,Under 1,4642
2010,361223,9-Jan,891
2010,361223,19-Oct,1194
2010,361223,20-29,3127
2010,361223,30-39,2970
2010,361223,40-49,2512
2010,361223,50-59,3806
2010,361223,60-69,4121
2010,361223,70-79,3904
2010,361223,80+,3097
2010,361246,Under 1,4900
2010,361246,9-Jan,4328
2010,361246,19-Oct,3668
2010,361246,20-29,3256
2010,361246,30-39,2628
2010,361246,40-49,2502
2010,361246,50-59,3481
2010,361246,60-69,3483
2010,361246,70-79,2743
2010,361246,80+,1960
2010,361266,Under 1,4
2010,361266,9-Jan,11
2010,361266,19-Oct,12
2010,361266,20-29,17
2010,361266,30-39,16
2010,361266,40-49,29
2010,361266,50-59,40
2010,361266,60-69,58
2010,361266,70-79,39
2010,361266,80+,63
2010,361274,20-29,14
2010,361274,30-39,24
2010,361274,40-49,63
2010,361274,50-59,147
2010,361274,60-69,237
2010,361274,70-79,306
2010,361274,80+,329
2010,361308,Under 1,2541
2010,361308,9-Jan,30
2010,361308,19-Oct,397
2010,361308,20-29,1892
2010,361308,30-39,1363
2010,361308,40-49,1054
2010,361308,50-59,1413
2010,361308,60-69,1740
2010,361308,70-79,1890
2010,361308,80+,2321
2010,361318,Under 1,2528
2010,361318,9-Jan,356
2010,361318,19-Oct,462
2010,361318,20-29,1743
2010,361318,30-39,1971
2010,361318,40-49,1628
2010,361318,50-59,2036
2010,361318,60-69,2222
2010,361318,70-79,2100
2010,361318,80+,2366
2010,361323,Under 1,2954
2010,361323,9-Jan,349
2010,361323,19-Oct,780
2010,361323,20-29,2617
2010,361323,30-39,1869
2010,361323,40-49,1730
2010,361323,50-59,1584
2010,361323,60-69,929
2010,361323,70-79,641
2010,361323,80+,519
2010,361339,Under 1,2485
2010,361339,9-Jan,170
2010,361339,19-Oct,637
2010,361339,20-29,1918
2010,361339,30-39,1323
2010,361339,40-49,1744
2010,361339,50-59,2768
2010,361339,60-69,3242
2010,361339,70-79,2829
2010,361339,80+,2134
2010,361343,Under 1,3017
2010,361343,9-Jan,312
2010,361343,19-Oct,639
2010,361343,20-29,2294
2010,361343,30-39,1353
2010,361343,40-49,1583
2010,361343,50-59,2331
2010,361343,60-69,2424
2010,361343,70-79,2480
2010,361343,80+,1944
2010,361370,Under 1,1617
2010,361370,9-Jan,306
2010,361370,19-Oct,418
2010,361370,20-29,1306
2010,361370,30-39,950
2010,361370,40-49,751
2010,361370,50-59,825
2010,361370,60-69,617
2010,361370,70-79,531
2010,361370,80+,484
2010,361458,Under 1,1
2010,361458,9-Jan,10
2010,361458,19-Oct,12
2010,361458,20-29,29
2010,361458,30-39,51
2010,361458,40-49,70
2010,361458,50-59,117
2010,361458,60-69,95
2010,361458,70-79,63
2010,361458,80+,44
2010,362041,Under 1,439
2010,362041,9-Jan,41
2010,362041,19-Oct,132
2010,362041,20-29,458
2010,362041,30-39,320
2010,362041,40-49,363
2010,362041,50-59,582
2010,362041,60-69,587
2010,362041,70-79,611
2010,362041,80+,833
2010,364014,9-Jan,208
2010,364014,19-Oct,2020
2010,364014,20-29,539
2010,364014,30-39,367
2010,364014,40-49,440
2010,364014,50-59,397
2010,364014,60-69,165
2010,364014,70-79,107
2010,364014,80+,48
2010,364050,19-Oct,1920
2010,364050,20-29,703
2010,364050,30-39,591
2010,364050,40-49,645
2010,364050,50-59,426
2010,364050,60-69,119
2010,364050,70-79,23
2010,364050,80+,2
2010,364121,19-Oct,13
2010,364121,20-29,47
2010,364121,30-39,49
2010,364121,40-49,90
2010,364121,50-59,249
2010,364121,60-69,287
2010,364121,70-79,196
2010,364121,80+,154
2010,364144,Under 1,472
2010,364144,9-Jan,3
2010,364144,19-Oct,183
2010,364144,20-29,646
2010,364144,30-39,597
2010,364144,40-49,817
2010,364144,50-59,1070
2010,364144,60-69,1079
2010,364144,70-79,1220
2010,364144,80+,1473
2010,364188,20-29,20
2010,364188,30-39,34
2010,364188,40-49,57
2010,364188,50-59,132
2010,364188,60-69,177
2010,364188,70-79,188
2010,364188,80+,216
2010,364231,Under 1,3705
2010,364231,9-Jan,670
2010,364231,19-Oct,1390
2010,364231,20-29,5234
2010,364231,30-39,3619
2010,364231,40-49,4093
2010,364231,50-59,4306
2010,364231,60-69,2324
2010,364231,70-79,1028
2010,364231,80+,755
2010,364231,Unknown,1
2010,370652,19-Oct,50
2010,370652,20-29,573
2010,370652,30-39,703
2010,370652,40-49,1293
2010,370652,50-59,1761
2010,370652,60-69,1587
2010,370652,70-79,1456
2010,370652,80+,1896
2010,370652,Unknown,2
2010,370673,Under 1,3158
2010,370673,9-Jan,5797
2010,370673,19-Oct,4587
2010,370673,20-29,175
2010,370673,30-39,14
2010,370673,40-49,1
2010,370673,50-59,1
2010,370689,19-Oct,14
2010,370689,20-29,81
2010,370689,30-39,98
2010,370689,40-49,259
2010,370689,50-59,583
2010,370689,60-69,765
2010,370689,70-79,704
2010,370689,80+,787
2010,370694,Under 1,8797
2010,370694,19-Oct,765
2010,370694,20-29,5233
2010,370694,30-39,6049
2010,370694,40-49,3147
2010,370694,50-59,3474
2010,370694,60-69,3303
2010,370694,70-79,3064
2010,370694,80+,3662
2010,370705,Under 1,449
2010,370705,19-Oct,72
2010,370705,20-29,330
2010,370705,30-39,255
2010,370705,40-49,199
2010,370705,50-59,288
2010,370705,60-69,367
2010,370705,70-79,517
2010,370705,80+,888
2010,370714,Under 1,3631
2010,370714,19-Oct,664
2010,370714,20-29,3783
2010,370714,30-39,2942
2010,370714,40-49,3483
2010,370714,50-59,4431
2010,370714,60-69,4040
2010,370714,70-79,3550
2010,370714,80+,5268
2010,370721,20-29,6
2010,370721,30-39,21
2010,370721,40-49,33
2010,370721,50-59,71
2010,370721,60-69,131
2010,370721,70-79,176
2010,370721,80+,188
2010,370730,Under 1,4541
2010,370730,9-Jan,569
2010,370730,19-Oct,887
2010,370730,20-29,2860
2010,370730,30-39,3536
2010,370730,40-49,2434
2010,370730,50-59,3808
2010,370730,60-69,4346
2010,370730,70-79,4553
2010,370730,80+,4507
2010,370730,Unknown,1
2010,370744,Under 1,4189
2010,370744,19-Oct,1106
2010,370744,20-29,4389
2010,370744,30-39,3809
2010,370744,40-49,4074
2010,370744,50-59,5279
2010,370744,60-69,4603
2010,370744,70-79,4147
2010,370744,80+,4785
2010,370745,9-Jan,64
2010,370745,19-Oct,1214
2010,370745,20-29,919
2010,370745,30-39,728
2010,370745,40-49,952
2010,370745,50-59,899
2010,370745,60-69,380
2010,370745,70-79,166
2010,370745,80+,113
2010,370749,19-Oct,62
2010,370749,20-29,352
2010,370749,30-39,479
2010,370749,40-49,608
2010,370749,50-59,510
2010,370749,60-69,163
2010,370749,70-79,62
2010,370749,80+,37
2010,370755,Under 1,4027
2010,370755,9-Jan,190
2010,370755,19-Oct,722
2010,370755,20-29,3137
2010,370755,30-39,2276
2010,370755,40-49,2050
2010,370755,50-59,2670
2010,370755,60-69,2643
2010,370755,70-79,2686
2010,370755,80+,3968
2010,370759,Under 1,1245
2010,370759,19-Oct,231
2010,370759,20-29,1337
2010,370759,30-39,1573
2010,370759,40-49,1755
2010,370759,50-59,1644
2010,370759,60-69,1049
2010,370759,70-79,945
2010,370759,80+,1189
2010,370771,Under 1,4050
2010,370771,19-Oct,268
2010,370771,20-29,1811
2010,370771,30-39,3597
2010,370771,40-49,1810
2010,370771,50-59,2156
2010,370771,60-69,2234
2010,370771,70-79,2262
2010,370771,80+,2722
2010,370780,Under 1,3021
2010,370780,9-Jan,73
2010,370780,19-Oct,558
2010,370780,20-29,2498
2010,370780,30-39,1815
2010,370780,40-49,1491
2010,370780,50-59,2037
2010,370780,60-69,1857
2010,370780,70-79,2136
2010,370780,80+,3683
2010,370782,Under 1,2559
2010,370782,9-Jan,135
2010,370782,19-Oct,1142
2010,370782,20-29,3098
2010,370782,30-39,3410
2010,370782,40-49,3592
2010,370782,50-59,4683
2010,370782,60-69,3781
2010,370782,70-79,2313
2010,370782,80+,1943
2010,370782,Unknown,1
2010,370787,19-Oct,63
2010,370787,20-29,287
2010,370787,30-39,285
2010,370787,40-49,407
2010,370787,50-59,350
2010,370787,60-69,189
2010,370787,70-79,149
2010,370787,80+,147
2010,370875,Under 1,3277
2010,370875,19-Oct,505
2010,370875,20-29,2401
2010,370875,30-39,1766
2010,370875,40-49,1288
2010,370875,50-59,1682
2010,370875,60-69,1901
2010,370875,70-79,2570
2010,370875,80+,2986
2010,370875,Unknown,1
2010,370977,Under 1,1101
2010,370977,19-Oct,99
2010,370977,20-29,675
2010,370977,30-39,858
2010,370977,40-49,625
2010,370977,50-59,720
2010,370977,60-69,888
2010,370977,70-79,1147
2010,370977,80+,2158
2010,371256,19-Oct,66
2010,371256,20-29,289
2010,371256,30-39,469
2010,371256,40-49,1043
2010,371256,50-59,1760
2010,371256,60-69,2649
2010,371256,70-79,2735
2010,371256,80+,2995
2010,371394,Under 1,1915
2010,371394,19-Oct,133
2010,371394,20-29,1111
2010,371394,30-39,1466
2010,371394,40-49,905
2010,371394,50-59,1063
2010,371394,60-69,1290
2010,371394,70-79,1361
2010,371394,80+,2406
2010,374024,9-Jan,65
2010,374024,19-Oct,1071
2010,374024,20-29,494
2010,374024,30-39,282
2010,374024,40-49,368
2010,374024,50-59,328
2010,374024,60-69,141
2010,374024,70-79,82
2010,374024,80+,83
2010,374049,19-Oct,17
2010,374049,20-29,60
2010,374049,30-39,45
2010,374049,40-49,47
2010,374049,50-59,35
2010,374049,60-69,9
2010,374055,19-Oct,62
2010,374055,20-29,629
2010,374055,30-39,477
2010,374055,40-49,517
2010,374055,50-59,318
2010,374055,60-69,105
2010,374055,70-79,3
2010,374055,80+,3
2010,374084,Under 1,11
2010,374084,9-Jan,8
2010,374084,19-Oct,5
2010,374084,20-29,3
2010,374084,30-39,20
2010,374084,40-49,60
2010,374084,50-59,110
2010,374084,60-69,142
2010,374084,70-79,193
2010,374084,80+,321
2010,374094,19-Oct,2
2010,374094,20-29,15
2010,374094,30-39,27
2010,374094,40-49,61
2010,374094,50-59,121
2010,374094,60-69,185
2010,374094,70-79,193
2010,374094,80+,224
2010,380842,50-59,9
2010,380842,60-69,50
2010,380842,70-79,169
2010,380842,80+,430
2010,380857,Under 1,2895
2010,380857,9-Jan,188
2010,380857,19-Oct,239
2010,380857,20-29,1087
2010,380857,30-39,2309
2010,380857,40-49,1103
2010,380857,50-59,1628
2010,380857,60-69,2148
2010,380857,70-79,2089
2010,380857,80+,2026
2010,380857,Unknown,2
2010,380865,20-29,23
2010,380865,30-39,42
2010,380865,40-49,150
2010,380865,50-59,236
2010,380865,60-69,239
2010,380865,70-79,160
2010,380865,80+,195
2010,380868,19-Oct,41
2010,380868,20-29,143
2010,380868,30-39,144
2010,380868,40-49,147
2010,380868,50-59,124
2010,380868,60-69,90
2010,380868,70-79,38
2010,380868,80+,20
2010,380929,Under 1,5873
2010,380929,9-Jan,408
2010,380929,19-Oct,405
2010,380929,20-29,1746
2010,380929,30-39,5573
2010,380929,40-49,2905
2010,380929,50-59,3648
2010,380929,60-69,3802
2010,380929,70-79,3267
2010,380929,80+,4681
2010,380939,Under 1,1370
2010,380939,9-Jan,226
2010,380939,19-Oct,433
2010,380939,20-29,2346
2010,380939,30-39,2395
2010,380939,40-49,2610
2010,380939,50-59,3379
2010,380939,60-69,2056
2010,380939,70-79,812
2010,380939,80+,732
2010,380939,Unknown,1
2010,380960,Under 1,12
2010,380960,9-Jan,44
2010,380960,19-Oct,56
2010,380960,20-29,484
2010,380960,30-39,671
2010,380960,40-49,976
2010,380960,50-59,1285
2010,380960,60-69,1011
2010,380960,70-79,859
2010,380960,80+,1169
2010,380964,Under 1,989
2010,380964,9-Jan,56
2010,380964,19-Oct,103
2010,380964,20-29,579
2010,380964,30-39,649
2010,380964,40-49,366
2010,380964,50-59,478
2010,390923,20-29,914
2010,380964,60-69,464
2010,380964,70-79,569
2010,380964,80+,854
2010,380965,19-Oct,647
2010,380965,20-29,173
2010,380965,30-39,239
2010,380965,40-49,441
2010,380965,50-59,875
2010,380965,60-69,1018
2010,380965,70-79,1281
2010,380965,80+,2192
2010,381154,Under 1,2813
2010,381154,9-Jan,1843
2010,381154,19-Oct,1864
2010,381154,20-29,2495
2010,381154,30-39,3235
2010,381154,40-49,3371
2010,381154,50-59,4785
2010,381154,60-69,4678
2010,381154,70-79,2883
2010,381154,80+,2117
2010,382715,19-Oct,5
2010,382715,20-29,7
2010,382715,30-39,19
2010,382715,40-49,53
2010,382715,50-59,118
2010,382715,60-69,217
2010,382715,70-79,645
2010,382715,80+,872
2010,390846,Under 1,2017
2010,390846,9-Jan,253
2010,390846,19-Oct,438
2010,390846,20-29,1372
2010,390846,30-39,1018
2010,390846,40-49,790
2010,390846,50-59,1284
2010,390846,60-69,1426
2010,390846,70-79,1284
2010,390846,80+,1226
2010,390846,Unknown,1
2010,390923,Under 1,1327
2010,390923,9-Jan,231
2010,390923,19-Oct,285
2010,390923,30-39,695
2010,390923,40-49,711
2010,390923,50-59,848
2010,390923,60-69,1145
2010,390923,70-79,1229
2010,390923,80+,1706
2010,391010,Under 1,2691
2010,391010,9-Jan,246
2010,391010,19-Oct,501
2010,391010,20-29,1930
2010,391010,30-39,1355
2010,391010,40-49,1094
2010,391010,50-59,1380
2010,391010,60-69,921
2010,391010,70-79,367
2010,391010,80+,247
2010,391042,Under 1,2482
2010,391042,9-Jan,474
2010,391042,19-Oct,542
2010,391042,20-29,1826
2010,391042,30-39,1344
2010,391042,40-49,1494
2010,391042,50-59,2208
2010,391042,60-69,2855
2010,391042,70-79,2665
2010,391042,80+,3327
2010,391056,Under 1,715
2010,391056,9-Jan,51
2010,391056,19-Oct,125
2010,391056,20-29,492
2010,391056,30-39,533
2010,391056,40-49,435
2010,391056,50-59,511
2010,391056,60-69,547
2010,391056,70-79,553
2010,391056,80+,692
2010,392232,19-Oct,55
2010,392232,20-29,182
2010,392232,30-39,214
2010,392232,40-49,322
2010,392232,50-59,301
2010,392232,60-69,180
2010,392232,70-79,119
2010,392232,80+,115
2010,392287,Under 1,797
2010,392287,9-Jan,27
2010,392287,19-Oct,137
2010,392287,20-29,540
2010,392287,30-39,398
2010,392287,40-49,280
2010,392287,50-59,416
2010,392287,60-69,478
2010,392287,70-79,520
2010,392287,80+,687
2010,394003,9-Jan,1
2010,394003,19-Oct,91
2010,394003,20-29,419
2010,394003,30-39,344
2010,394003,40-49,289
